snapped_at,price,market_cap,total_volume
2018-09-23 00:00:00 UTC,18.442611040576722,37561059.67748423,783131.814841964
2018-09-24 00:00:00 UTC,18.596801464897673,38479164.617147334,803996.0862738779
2018-09-25 00:00:00 UTC,17.787566674699722,36202555.82157697,864502.2272393894
2018-09-26 00:00:00 UTC,15.761342101405978,32100265.519108508,1264244.5078328506
2018-09-27 00:00:00 UTC,16.247490855094917,33094154.976600554,801320.2196115336
2018-09-28 00:00:00 UTC,16.521457362412754,33645927.06629284,832079.0037848259
2018-09-29 00:00:00 UTC,16.06915315210506,32737374.612912085,776858.7696021737
2018-09-30 00:00:00 UTC,17.585157066632355,35814729.95144057,777546.0545878214
2018-10-01 00:00:00 UTC,17.046344515246005,34717359.8256448,727142.6660701743
2018-10-02 00:00:00 UTC,16.39339850287732,33204804.59786354,833655.9422768237
2018-10-03 00:00:00 UTC,16.97837901387443,34573530.30945424,729400.5073042427
2018-10-04 00:00:00 UTC,16.939901048717285,34134049.49253883,662422.3549984193
2018-10-05 00:00:00 UTC,17.962329478071545,36574603.65904982,476128.4434405609
2018-10-06 00:00:00 UTC,18.13349372931647,36924316.85544873,1292168.5045843099
2018-10-07 00:00:00 UTC,18.25108597771995,37166651.3615806,562002.4166671542
2018-10-08 00:00:00 UTC,18.073138271605277,36808574.64735437,761338.6227782512
2018-10-09 00:00:00 UTC,20.256512275838315,41249606.28642184,785313.2373766951
2018-10-10 00:00:00 UTC,18.672580909475407,38027241.60344097,753467.6524634708
2018-10-11 00:00:00 UTC,18.115826691434947,36896367.00119535,745750.0702778271
2018-10-12 00:00:00 UTC,16.119172901014018,32829039.985421777,328235.35324407835
2018-10-13 00:00:00 UTC,17.17626693457608,34981965.72852715,491683.22763466265
2018-10-14 00:00:00 UTC,20.051638459276383,40838078.032613866,619785.0787364953
2018-10-15 00:00:00 UTC,19.436017812224822,39584277.04902646,448742.8250189455
2018-10-16 00:00:00 UTC,21.48640281303332,43760189.50104338,710056.124594113
2018-10-17 00:00:00 UTC,21.936679355567872,44673967.1059039,679910.8159598385
2018-10-18 00:00:00 UTC,21.619963118652095,43554170.221834555,655616.0438828156
2018-10-19 00:00:00 UTC,21.686702212956,44168123.170654744,640125.8912009634
2018-10-20 00:00:00 UTC,24.509169945887926,49813699.630179696,759382.6031995363
2018-10-21 00:00:00 UTC,29.890499315389587,60877477.1728122,796511.936345874
2018-10-22 00:00:00 UTC,35.212202025092914,71721718.07841279,340403.8527638981
2018-10-23 00:00:00 UTC,38.65252501457872,78721088.63208172,917388.6112528
2018-10-24 00:00:00 UTC,34.5581749522659,70385273.97425948,751234.9268856948
2018-10-25 00:00:00 UTC,36.825265214451,75000008.47580226,773676.5900981515
2018-10-26 00:00:00 UTC,44.92730315641539,91510813.80221377,982509.58179775
2018-10-27 00:00:00 UTC,46.518615779032416,94741453.29018855,992802.5413822273
2018-10-28 00:00:00 UTC,43.63599879264781,88871007.41635601,949686.1813693199
2018-10-29 00:00:00 UTC,45.02613292404923,91108018.14037462,716273.4992207197
2018-10-30 00:00:00 UTC,39.5438407713067,80538049.9584179,743648.2225742174
2018-10-31 00:00:00 UTC,41.42694384832734,84336862.07197194,697407.66914233
2018-11-01 00:00:00 UTC,38.90592515557093,78893524.23642507,653380.8462084186
2018-11-02 00:00:00 UTC,38.99151295714485,79411887.06286998,694162.1813759374
2018-11-03 00:00:00 UTC,39.440623627221335,80326566.26113658,761560.1202908151
2018-11-04 00:00:00 UTC,37.66854069331072,76717461.63448572,682105.7929757898
2018-11-05 00:00:00 UTC,37.94108675229066,75666102.2092613,720554.5733130123
2018-11-06 00:00:00 UTC,37.82419938515311,77034483.19942288,688422.4803735731
2018-11-07 00:00:00 UTC,39.09413008849052,80648942.95234983,916443.4023840768
2018-11-08 00:00:00 UTC,38.07242449451094,79120057.81167579,918752.081445737
2018-11-09 00:00:00 UTC,36.72813404604127,75103979.18985021,893408.6520244849
2018-11-10 00:00:00 UTC,34.65156350315764,68990066.15038587,1221092.1440168305
2018-11-11 00:00:00 UTC,36.23732703270162,73604338.20004037,810161.089995326
2018-11-12 00:00:00 UTC,35.054213570531516,71818889.05776218,704622.3351660965
2018-11-13 00:00:00 UTC,30.08042698222699,61244887.90132761,1112923.606196054
2018-11-14 00:00:00 UTC,28.81290853406444,58819760.27882773,764234.5776092913
2018-11-15 00:00:00 UTC,23.96301344298083,48739622.281086035,915654.9133971746
2018-11-16 00:00:00 UTC,24.31214050631707,49515210.098829955,694504.9669840875
2018-11-17 00:00:00 UTC,23.54509431904522,46107240.48108928,941810.3220080627
2018-11-18 00:00:00 UTC,22.738032409925232,46346134.2486196,573940.1343525826
2018-11-19 00:00:00 UTC,23.506479907357303,47900452.866616435,828211.0483753126
2018-11-20 00:00:00 UTC,19.195339096844524,39294089.388231285,775565.6415602586
2018-11-21 00:00:00 UTC,16.5095683819858,33625937.3659728,808139.5779821973
2018-11-22 00:00:00 UTC,17.869167446460636,36431741.83172224,797405.0755991631
2018-11-23 00:00:00 UTC,17.645280415970298,34288313.64493193,423065.19037485286
2018-11-24 00:00:00 UTC,16.243982443102038,32915063.847606268,513882.2251497417
2018-11-25 00:00:00 UTC,15.436944046822154,31439581.700495478,504474.99731271865
2018-11-26 00:00:00 UTC,18.28170271271879,37229369.11889671,433106.55894279416
2018-11-27 00:00:00 UTC,16.175286346220002,33019951.098781873,454212.5996505613
2018-11-28 00:00:00 UTC,18.62980937294822,37912109.38969653,524278.8047994747
2018-11-29 00:00:00 UTC,20.486493289393398,41723723.13943367,519291.0584353189
2018-11-30 00:00:00 UTC,17.974553820872156,36600638.382069014,484390.90875210834
2018-12-01 00:00:00 UTC,16.840645348494274,34288779.73597526,320944.9302867155
2018-12-02 00:00:00 UTC,17.71712958319797,36273464.477806486,509587.5804465084
2018-12-03 00:00:00 UTC,17.28666284530843,35204670.97535705,506842.75463859265
2018-12-04 00:00:00 UTC,15.868805881619455,32270603.465655986,488578.17397747404
2018-12-05 00:00:00 UTC,15.389364989203871,31318262.374156248,555049.754822179
2018-12-06 00:00:00 UTC,14.862454707832855,30272238.450224463,469895.9225216931
2018-12-07 00:00:00 UTC,12.374337608624502,25297673.496880863,633402.3399140966
2018-12-08 00:00:00 UTC,11.589912502540693,23604542.448298484,902046.7438985056
2018-12-09 00:00:00 UTC,13.059736989014082,26632409.295797218,1168489.4119924942
2018-12-10 00:00:00 UTC,13.411266508708616,27313994.779586133,1527269.9221356867
2018-12-11 00:00:00 UTC,12.147837149737317,24740837.13687511,1410837.1670747146
2018-12-12 00:00:00 UTC,12.122560708322963,24645956.65881092,1409466.3854314513
2018-12-13 00:00:00 UTC,11.750565925341002,23919617.407992408,987639.1801492962
2018-12-14 00:00:00 UTC,10.745472075847658,21199019.593135647,1268660.7464361268
2018-12-15 00:00:00 UTC,9.90930499574368,20125202.517440382,1197298.7441814346
2018-12-16 00:00:00 UTC,11.305879052692495,23025893.965978988,1408509.3363662662
2018-12-17 00:00:00 UTC,10.214090868243396,20816738.688977513,1213704.7448725281
2018-12-18 00:00:00 UTC,13.331071856205954,27383657.86196796,1597465.4303591158
2018-12-19 00:00:00 UTC,12.413991599973814,25282899.384284966,1466406.1981712277
2018-12-20 00:00:00 UTC,13.514741166278661,27544850.26610818,1593972.3280601806
2018-12-21 00:00:00 UTC,15.538425865747316,31499996.860919036,1680067.1148549714
2018-12-22 00:00:00 UTC,14.108780831066305,28853366.143401638,1692737.5235732486
2018-12-23 00:00:00 UTC,15.567178141750272,31730918.720896654,1760101.0949417313
2018-12-24 00:00:00 UTC,17.01366175839133,34657180.20598116,1920278.7904536421
2018-12-25 00:00:00 UTC,18.723304165587937,38187337.92218948,2258809.012694451
2018-12-26 00:00:00 UTC,16.730974045269523,33417969.649999842,1969143.1195232319
2018-12-27 00:00:00 UTC,16.41409778389548,35176889.4170733,2119844.448079474
2018-12-28 00:00:00 UTC,14.535545500205144,31246283.637973998,1674834.8887351258
2018-12-29 00:00:00 UTC,15.849765479210909,33275490.432354383,1928213.3917757652
2018-12-30 00:00:00 UTC,18.91685003096177,40876215.958113655,2355372.111683274
2018-12-31 00:00:00 UTC,16.293285061704733,35002374.849741824,2067365.7963280915
2019-01-01 00:00:00 UTC,16.671313734252056,35837430.21895805,2117970.3359557586
2019-01-02 00:00:00 UTC,17.723003995824822,38953651.03367517,2043550.3911922227
2019-01-03 00:00:00 UTC,16.565218970793378,35609363.98838645,2064792.9737704229
2019-01-04 00:00:00 UTC,16.20444277775256,34825898.00732007,2094579.2854555664
2019-01-05 00:00:00 UTC,15.832210567001527,34158054.562807254,2165903.669056619
2019-01-06 00:00:00 UTC,14.237149962646011,30656591.268671393,1957032.1527132718
2019-01-07 00:00:00 UTC,15.597019531389256,33535573.97487352,2142194.551842449
2019-01-08 00:00:00 UTC,14.36230172547064,30574305.47688117,1904605.759181207
2019-01-09 00:00:00 UTC,16.11004003036483,34630890.19953125,2156238.623013533
2019-01-10 00:00:00 UTC,15.226010737187362,32349063.01082995,2069945.5721474283
2019-01-11 00:00:00 UTC,13.400997076185082,28807405.657271665,1802832.9366611263
2019-01-12 00:00:00 UTC,13.52270052960866,29069025.05265937,1776623.4665244645
2019-01-13 00:00:00 UTC,14.037252050732162,30175128.898239087,1767704.4390182681
2019-01-14 00:00:00 UTC,13.294053903344805,28577515.646493275,1633715.0691330556
2019-01-15 00:00:00 UTC,13.659939442292902,29327997.67536383,1634508.7832831095
2019-01-16 00:00:00 UTC,12.871321625652438,27664778.835212804,1582295.321756271
2019-01-17 00:00:00 UTC,12.686908089132627,28012806.27086649,1525087.0346801651
2019-01-18 00:00:00 UTC,12.66436879870216,27215424.34676833,1450674.6684813872
2019-01-19 00:00:00 UTC,11.841197101214156,25653580.477569755,1348471.5008524999
2019-01-20 00:00:00 UTC,12.63127805615491,27152781.906063523,1474472.5082413221
2019-01-21 00:00:00 UTC,11.688033941478153,25136328.834772766,807632.5172018738
2019-01-22 00:00:00 UTC,11.218985563846653,24120507.052959934,1371909.8176472618
2019-01-23 00:00:00 UTC,13.651847956173775,29346646.35841022,1628791.3456217258
2019-01-24 00:00:00 UTC,13.126479081264554,28217289.02677481,1426345.709132499
2019-01-25 00:00:00 UTC,12.350924974825537,26730335.04862667,1364663.307369586
2019-01-26 00:00:00 UTC,12.56815310923248,27017085.588636532,1428335.3975431107
2019-01-27 00:00:00 UTC,13.35039718229632,28699756.355324432,1379750.4731295668
2019-01-28 00:00:00 UTC,13.344848547658207,28973939.392277725,1423865.6012611964
2019-01-29 00:00:00 UTC,11.537970478359883,24802557.163631413,1226262.2109960942
2019-01-30 00:00:00 UTC,12.884299875283075,27596198.125558734,1291201.8947987882
2019-01-31 00:00:00 UTC,12.97255236291124,27886401.004645735,1310059.4007727164
2019-02-01 00:00:00 UTC,13.559900200469624,29148991.192694806,1309247.0574441429
2019-02-02 00:00:00 UTC,13.409767230512383,28826258.388299596,1277121.2098926965
2019-02-03 00:00:00 UTC,12.790424806543786,27494891.151474547,1133488.7473393888
2019-02-04 00:00:00 UTC,13.285518699932155,28424125.12774994,1361241.546175928
2019-02-05 00:00:00 UTC,12.333673503005137,26513037.33785733,1245029.564886592
2019-02-06 00:00:00 UTC,13.466478705807097,29113704.32368979,692782.7073290045
2019-02-07 00:00:00 UTC,14.253362025104897,30639688.93529794,1225509.8089049575
2019-02-08 00:00:00 UTC,14.39161770049817,30936889.75571688,1260987.3932949156
2019-02-09 00:00:00 UTC,18.138570576764003,38991513.66702948,1689965.8943599649
2019-02-10 00:00:00 UTC,17.774276272127903,38258656.86983122,1625031.4140538312
2019-02-11 00:00:00 UTC,17.808949970410996,38227410.50839936,1617245.289221911
2019-02-12 00:00:00 UTC,19.428309093265167,41763995.4775571,1565293.2072557441
2019-02-13 00:00:00 UTC,17.618579849673285,37363233.91729188,1654589.5151264295
2019-02-14 00:00:00 UTC,17.058612080141824,36669984.72941786,1484614.9095374742
2019-02-15 00:00:00 UTC,16.398426172144358,35528232.75542072,1600093.1414163338
2019-02-16 00:00:00 UTC,16.59328578602702,35617733.55400507,1552089.3202889918
2019-02-17 00:00:00 UTC,16.632754059936662,35754540.552338384,1629645.1336060364
2019-02-18 00:00:00 UTC,19.600767043816226,41217601.48394399,1807217.888291222
2019-02-19 00:00:00 UTC,21.983841647990925,47257486.93612742,1807770.6621209823
2019-02-20 00:00:00 UTC,21.382046727039118,45666207.127659954,1722789.5641305356
2019-02-21 00:00:00 UTC,22.01605485318463,47326733.937993065,1905272.647337397
2019-02-22 00:00:00 UTC,20.416183451873632,43887576.07570706,1951833.3057222478
2019-02-23 00:00:00 UTC,18.67377824757265,40142020.931243986,1861996.9453739366
2019-02-24 00:00:00 UTC,19.77525038351155,41966756.81192914,2111933.3484356836
2019-02-25 00:00:00 UTC,15.640405396697059,33471786.22097152,1547183.4775990641
2019-02-26 00:00:00 UTC,15.40529487861862,33115937.292972747,3280876.796713097
2019-02-27 00:00:00 UTC,16.773005406572825,36045277.41267102,1933364.2813575235
2019-02-28 00:00:00 UTC,16.624415570902762,35922190.35489424,1587520.524303822
2019-03-01 00:00:00 UTC,16.37808339821924,35207088.67100509,1449185.7844825303
2019-03-02 00:00:00 UTC,16.91924121659515,36435506.333540685,887083.1282292259
2019-03-03 00:00:00 UTC,17.03490955596693,35092218.603699766,859697.7785833429
2019-03-04 00:00:00 UTC,17.001909382343463,36548093.97695722,1491143.5023617288
2019-03-05 00:00:00 UTC,16.163600587006513,34746026.459440455,768286.401206558
2019-03-06 00:00:00 UTC,17.34135407726668,35983790.95683574,819294.4484959096
2019-03-07 00:00:00 UTC,16.938402527905865,36595947.850394666,1455933.3342512746
2019-03-08 00:00:00 UTC,15.860519010524932,33927892.164271064,1461276.9030637615
2019-03-09 00:00:00 UTC,16.012934385055445,34940151.13468398,1339744.087450227
2019-03-10 00:00:00 UTC,16.699385698304905,35892871.20126665,1491105.454244925
2019-03-11 00:00:00 UTC,16.966351641900243,36729450.03777193,1404733.5587583527
2019-03-12 00:00:00 UTC,16.288865728004215,35004167.522261225,1322633.3363367887
2019-03-13 00:00:00 UTC,16.350782565733354,36475390.647127405,1342595.4840726159
2019-03-14 00:00:00 UTC,17.005199981167326,36620614.335642636,1443177.8064422922
2019-03-15 00:00:00 UTC,16.5625654744453,35553174.66255176,1781725.8806176418
2019-03-16 00:00:00 UTC,14.4032324760297,30961857.41658963,1783580.213429013
2019-03-17 00:00:00 UTC,14.755386375025177,31999360.8746945,694771.3456413071
2019-03-18 00:00:00 UTC,14.44588803547635,31130268.768615637,2216739.4740142953
2019-03-19 00:00:00 UTC,15.017540268938372,32282401.97668001,2766911.6700976375
2019-03-20 00:00:00 UTC,14.94567656549001,32127920.42239703,2740415.1737092263
2019-03-21 00:00:00 UTC,15.171119053398627,32612542.063954536,2756540.071287101
2019-03-22 00:00:00 UTC,12.996927961529934,27937289.600381233,2478116.830562677
2019-03-23 00:00:00 UTC,14.653107263148577,31498999.863165487,2831695.007603505
2019-03-24 00:00:00 UTC,14.624134279547627,31436718.19211153,2777685.8645429625
2019-03-25 00:00:00 UTC,14.717267223483391,31636921.093489755,2827467.3302251725
2019-03-26 00:00:00 UTC,13.18031060890349,29793023.850621466,2056656.2718246598
2019-03-27 00:00:00 UTC,13.620887744326698,29280092.849231523,2274547.8700951166
2019-03-28 00:00:00 UTC,13.959951022730632,30043411.257307783,1566835.1476059821
2019-03-29 00:00:00 UTC,13.256163503222236,28492623.85191586,1752639.6363855088
2019-03-30 00:00:00 UTC,14.051872481929616,29991753.9333282,1874054.735689232
2019-03-31 00:00:00 UTC,13.122140801341263,28172116.728136595,1905074.9428331782
2019-04-01 00:00:00 UTC,12.734516366272617,27434748.938129872,2178714.5787036857
2019-04-02 00:00:00 UTC,12.799824573345443,27525860.558868337,2315261.8866229397
2019-04-03 00:00:00 UTC,15.007659341579082,31861429.28916531,2438733.412822807
2019-04-04 00:00:00 UTC,15.199007188217314,32705869.958045237,2798715.410680436
2019-04-05 00:00:00 UTC,14.498148328739573,31144748.01989973,3032434.517051226
2019-04-06 00:00:00 UTC,15.139751522207346,32578717.882523756,3210167.4487517644
2019-04-07 00:00:00 UTC,15.889248691022253,34248411.17254482,2323560.7899923488
2019-04-08 00:00:00 UTC,16.11801447537749,34697977.32432934,2346236.5280282716
2019-04-09 00:00:00 UTC,16.814373398320942,36144957.91653131,3311480.787741038
2019-04-10 00:00:00 UTC,16.27352308007903,35174029.66733338,3352322.7385672666
2019-04-11 00:00:00 UTC,14.761438014340277,31849583.808018547,3410041.1658111815
2019-04-12 00:00:00 UTC,13.61532197632828,29278750.536847785,2925496.4316377575
2019-04-13 00:00:00 UTC,14.903528643133507,32213934.34980397,3117324.1978876754
2019-04-14 00:00:00 UTC,15.465997979612691,33260916.035976697,3210209.2408004375
2019-04-15 00:00:00 UTC,15.023210553659666,32388857.470215145,2295282.984876717
2019-04-16 00:00:00 UTC,14.099166050218523,30184379.906325772,3047490.5299773114
2019-04-17 00:00:00 UTC,15.188052244817314,33859707.02005972,3132864.29236338
2019-04-18 00:00:00 UTC,16.01131605238085,32816869.79238395,3210292.7163009094
2019-04-19 00:00:00 UTC,16.14989382062691,34706878.33476801,3145083.2083429564
2019-04-20 00:00:00 UTC,17.96357205680529,38627525.50785722,3746153.553772869
2019-04-21 00:00:00 UTC,15.983540430974307,34360205.95790051,3430597.9759017685
2019-04-22 00:00:00 UTC,15.065158300738462,32079587.342526715,3304505.8278995627
2019-04-23 00:00:00 UTC,15.427845784165939,33179810.924860083,3088783.347394764
2019-04-24 00:00:00 UTC,15.410085872641625,33126236.236218374,2708955.7518329965
2019-04-25 00:00:00 UTC,14.697093663579263,31589177.060264755,2725119.759737166
2019-04-26 00:00:00 UTC,13.726757929530434,29442620.35678596,2579474.4896230185
2019-04-27 00:00:00 UTC,13.770294690760291,29573506.454515647,2430823.1156255943
2019-04-28 00:00:00 UTC,13.89657778989664,29872728.97423438,2509298.802713506
2019-04-29 00:00:00 UTC,13.898169402092824,29876150.377725758,2504200.345889835
2019-04-30 00:00:00 UTC,13.76973366256967,29624465.933244478,2490108.628568016
2019-05-01 00:00:00 UTC,14.019493433571888,31272165.293178998,1257942.3515392726
2019-05-02 00:00:00 UTC,13.95552956242787,29864149.482012786,2275625.676314227
2019-05-03 00:00:00 UTC,13.411828774678284,28916164.308120284,2823155.7323104315
2019-05-04 00:00:00 UTC,13.509707444452376,28965683.14263646,2990367.3650573944
2019-05-05 00:00:00 UTC,12.928753470041206,27728122.821635053,3625028.895358049
2019-05-06 00:00:00 UTC,12.859037031985629,27683097.06080588,3323788.563056141
2019-05-07 00:00:00 UTC,14.172458703984718,30465775.399067767,3777578.8027355224
2019-05-08 00:00:00 UTC,13.618954901505758,29293926.26004981,3818065.717943183
2019-05-09 00:00:00 UTC,13.268228600001274,28522000.375098914,3872903.0699405265
2019-05-10 00:00:00 UTC,12.555937374316512,26647692.554856222,3516813.2658193954
2019-05-11 00:00:00 UTC,12.394530427649244,26643858.209267866,3148950.0015826393
2019-05-12 00:00:00 UTC,13.885002058317559,30006652.68942946,3958048.7920354735
2019-05-13 00:00:00 UTC,13.50592632638565,29032966.44641719,3384311.667716721
2019-05-14 00:00:00 UTC,13.964557824086215,30018862.012721088,3539200.8855608143
2019-05-15 00:00:00 UTC,15.323629431669866,32940385.45566836,3843098.671750246
2019-05-16 00:00:00 UTC,17.80294376324675,38411360.57158798,4409134.098366947
2019-05-17 00:00:00 UTC,20.15385027846835,43323652.503402494,5174048.378018423
2019-05-18 00:00:00 UTC,18.066200393037636,38594252.50674693,4430989.591717925
2019-05-19 00:00:00 UTC,19.346345414225304,41587802.54669974,4767435.403924832
2019-05-20 00:00:00 UTC,21.498073811459353,46907053.90558236,4894124.697490541
2019-05-21 00:00:00 UTC,20.308178652810437,43655403.943897955,5077084.001038428
2019-05-22 00:00:00 UTC,21.841950772393865,47354837.52557785,4786282.310586945
2019-05-23 00:00:00 UTC,19.787265702943202,42711899.493274875,5033040.773156237
2019-05-24 00:00:00 UTC,19.755521403845126,41824738.23288038,5366473.387062476
2019-05-25 00:00:00 UTC,19.49658280503091,41379000.93083202,5289152.70364809
2019-05-26 00:00:00 UTC,18.950873486504868,40737677.725155585,5222472.650449036
2019-05-27 00:00:00 UTC,20.086837953588997,43506593.5712343,6026835.50619647
2019-05-28 00:00:00 UTC,17.755009257580706,38419657.099671215,5875249.307965581
2019-05-29 00:00:00 UTC,17.644940031160807,37466083.99964993,5806544.8996625105
2019-05-30 00:00:00 UTC,17.558158158278683,37743832.177900724,5742141.958182252
2019-05-31 00:00:00 UTC,13.88193708916948,29859196.961389944,4531443.044878952
2019-06-01 00:00:00 UTC,14.502581104045786,31344576.628626447,4265374.093793849
2019-06-02 00:00:00 UTC,14.883784837233831,31994875.089085683,4678732.073301731
2019-06-03 00:00:00 UTC,16.71683035411944,34546846.221839525,5628618.868656259
2019-06-04 00:00:00 UTC,14.308798745646552,31095726.747439153,4966333.985105287
2019-06-05 00:00:00 UTC,13.514681485353663,29051786.942724407,2001389.8171363773
2019-06-06 00:00:00 UTC,13.431639604956885,28873276.260158584,2113899.2054329454
2019-06-07 00:00:00 UTC,14.453769821464368,30858470.39892661,1949771.1842094574
2019-06-08 00:00:00 UTC,14.239743542861913,30610414.01342609,4807574.137848508
2019-06-09 00:00:00 UTC,14.491091063878594,31150722.317182425,5118049.107388305
2019-06-10 00:00:00 UTC,14.778292069684557,31604124.34423951,4709689.564620017
2019-06-11 00:00:00 UTC,16.966915294209745,36472869.05997952,4989095.239218273
2019-06-12 00:00:00 UTC,16.666840399680584,36843828.696149826,4559099.825621704
2019-06-13 00:00:00 UTC,16.38072101119635,35212758.606351435,4496011.092929852
2019-06-14 00:00:00 UTC,15.902888230128609,34185587.06961387,4279280.85576244
2019-06-15 00:00:00 UTC,15.584353765846595,33500850.59245274,4344037.186380254
2019-06-16 00:00:00 UTC,15.450407936377797,33582591.71624323,4550410.273168668
2019-06-17 00:00:00 UTC,14.00927230313868,30147472.629945595,4208331.990595237
2019-06-18 00:00:00 UTC,14.488285781697545,31258341.198209196,2840395.306387147
2019-06-19 00:00:00 UTC,13.505502006380306,29070091.31516911,3544199.282381856
2019-06-20 00:00:00 UTC,13.245946461989508,28596531.210556816,4006188.626371229
2019-06-21 00:00:00 UTC,12.90049771473428,27802054.823186785,3274901.0671254196
2019-06-22 00:00:00 UTC,14.70634491816149,31613441.99873794,3452929.421073697
2019-06-23 00:00:00 UTC,15.039868599031578,32330399.991976023,3309296.5893523186
2019-06-24 00:00:00 UTC,15.47922913598607,32939299.783115,3414292.5796265793
2019-06-25 00:00:00 UTC,14.510301722375287,31903277.427590676,2377008.8598738955
2019-06-26 00:00:00 UTC,14.875968553913,31058215.02522472,1809409.3491620985
2019-06-27 00:00:00 UTC,16.25056325159948,34922336.19192544,3952840.955377766
2019-06-28 00:00:00 UTC,13.864053907412718,29458330.219692957,3211118.8198636193
2019-06-29 00:00:00 UTC,14.302775833927871,31832273.475087956,3598407.122010184
2019-06-30 00:00:00 UTC,15.021670841721004,33836605.412180394,3460532.7587597626
2019-07-01 00:00:00 UTC,14.141335147316624,31513147.173811182,2395197.821495447
2019-07-02 00:00:00 UTC,13.95961929098359,30317340.841532666,3088749.2483664164
2019-07-03 00:00:00 UTC,13.894986893074059,29851183.274183434,3207129.0293818237
2019-07-04 00:00:00 UTC,13.11248530365199,29049196.532207813,3221370.6153998272
2019-07-05 00:00:00 UTC,12.513757671146875,26883995.998955235,2933822.122695234
2019-07-06 00:00:00 UTC,12.945342571489594,27951302.91000362,3104583.3713263636
2019-07-07 00:00:00 UTC,13.525801995754113,28870703.102939855,2251477.099044031
2019-07-08 00:00:00 UTC,15.641139376432141,33592951.801005125,2801452.3736007544
2019-07-09 00:00:00 UTC,15.558882960574753,34025896.726660095,2381050.152414534
2019-07-10 00:00:00 UTC,15.44876752674067,32937199.410582967,3613075.1666500545
2019-07-11 00:00:00 UTC,14.502540554048222,31175334.672965385,3231487.218022991
2019-07-12 00:00:00 UTC,13.242963946598152,28467690.302853063,3269576.049169547
2019-07-13 00:00:00 UTC,13.579343586945464,29190787.59921414,3246225.5796320057
2019-07-14 00:00:00 UTC,12.129447137488164,26509327.182217386,2793822.486250158
2019-07-15 00:00:00 UTC,11.35034753564335,24362162.320784923,1616336.4621261077
2019-07-16 00:00:00 UTC,11.72997631733546,24880617.678934194,2691456.48347353
2019-07-17 00:00:00 UTC,10.249344017760219,22241986.070388533,2358743.2777236514
2019-07-18 00:00:00 UTC,12.924886100112975,28077355.765852757,2545900.0990735674
2019-07-19 00:00:00 UTC,14.094127970219382,30544237.058347207,2931779.996024416
2019-07-20 00:00:00 UTC,15.683869057385522,34415020.672906265,2207298.900456067
2019-07-21 00:00:00 UTC,16.881048662619772,36305036.76864452,2073245.0296179322
2019-07-22 00:00:00 UTC,16.62766452638701,35792377.352293886,1927743.8294102019
2019-07-23 00:00:00 UTC,15.976664124865932,34690934.39389516,1946130.5770250068
2019-07-24 00:00:00 UTC,16.462862869032083,35993371.99577715,1831630.5358165817
2019-07-25 00:00:00 UTC,16.806136917300375,35570175.83627508,1943852.4599285722
2019-07-26 00:00:00 UTC,16.035313546735445,34471034.28587171,1921422.829067386
2019-07-27 00:00:00 UTC,16.296333640265075,35081336.392348066,2070489.8946097963
2019-07-28 00:00:00 UTC,15.929499348181974,34242791.56480169,2208440.443130845
2019-07-29 00:00:00 UTC,15.73560741353545,33825992.457744084,2124067.671788767
2019-07-30 00:00:00 UTC,16.098419037709352,35694114.6204643,2202150.144792001
2019-07-31 00:00:00 UTC,16.745244417284372,35996355.04854522,2114105.7403301587
2019-08-01 00:00:00 UTC,17.04677813563445,36329999.015890755,2303668.1066860305
2019-08-02 00:00:00 UTC,16.85451355988441,35502264.65803023,2283541.3461141363
2019-08-03 00:00:00 UTC,17.092608952938285,36743065.9859959,2269801.493815308
2019-08-04 00:00:00 UTC,17.745057684784943,38145600.07969259,2311377.9361156262
2019-08-05 00:00:00 UTC,17.120922678506897,36803421.69365752,2452659.7314937375
2019-08-06 00:00:00 UTC,17.58783597354709,37807628.98783944,2455757.822033664
2019-08-07 00:00:00 UTC,17.815151002933842,38296275.93151916,2467607.512773605
2019-08-08 00:00:00 UTC,18.926804813483123,40685938.58787885,2328420.939135324
2019-08-09 00:00:00 UTC,17.89846809366458,38475378.218999654,2250548.2892077104
2019-08-10 00:00:00 UTC,17.31507691449387,37217679.449710086,2128891.120152795
2019-08-11 00:00:00 UTC,16.631447553231688,35751732.02485121,1986748.5560689482
2019-08-12 00:00:00 UTC,17.201403913779277,36976936.6862577,2277252.998982966
2019-08-13 00:00:00 UTC,15.928133498942982,34295945.435492024,2207702.0257894103
2019-08-14 00:00:00 UTC,7.387330423041336,15967467.680087404,1601434.5299076946
2019-08-15 00:00:00 UTC,5.541987828256545,11913314.405535012,595391.828476698
2019-08-16 00:00:00 UTC,5.7348826333691685,12512922.807492912,199180.1729930211
2019-08-17 00:00:00 UTC,6.415964935153133,13792056.182016764,146086.44403712684
2019-08-18 00:00:00 UTC,8.189070408090405,17603606.049660888,170048.0862004121
2019-08-19 00:00:00 UTC,8.233132365084343,17811374.221518334,167936.66432508276
2019-08-20 00:00:00 UTC,8.869800470240941,19066935.004363764,194102.85457088458
2019-08-21 00:00:00 UTC,8.427638646146605,18133937.479647856,140380.46409088912
2019-08-22 00:00:00 UTC,8.024281093309202,17249367.285791434,126455.3866311149
2019-08-23 00:00:00 UTC,7.4197759317106335,16061065.378212994,121823.7051540208
2019-08-24 00:00:00 UTC,7.345096962385849,15789361.536647554,31333.822912706415
2019-08-25 00:00:00 UTC,7.440549233024901,15994550.170416709,14984.085159863409
